File Branch_Vertices Time Verification Média_Grau_BV Branch_Vertices2 Time2 Verification2 Média_Grau_BV2 Branch_Vertices3 Time3 Verification3 Média_Grau_BV3 
Instancias\Spd_RF2_120_136_2227.txt	 30	 0,0000000000	 True	 4,1666665077	 30	 0,0000000000	 True	 4,1666665077	 30	 0,0000000000	 True	 4,1666665077
Instancias\Spd_RF2_120_136_2235.txt	 30	 0,0000000000	 True	 4,0333333015	 30	 0,0000000000	 True	 4,0333333015	 30	 0,0000000000	 True	 4,0333333015
Instancias\Spd_RF2_120_136_2243.txt	 31	 0,0000000000	 True	 3,9677419662	 31	 0,0000000000	 True	 3,9677419662	 31	 0,0000000000	 True	 3,9677419662
Instancias\Spd_RF2_120_152_2251.txt	 25	 0,0000000000	 True	 4,0000000000	 25	 0,0000000000	 True	 4,0000000000	 22	 0,0000000000	 True	 4,1363635063
Instancias\Spd_RF2_120_152_2259.txt	 24	 0,0000000000	 True	 4,2083334923	 24	 0,0000000000	 True	 4,2083334923	 23	 0,0000000000	 True	 4,1739130020
Instancias\Spd_RF2_120_152_2267.txt	 26	 0,0000000000	 True	 4,1923074722	 26	 0,0150000000	 True	 4,1923074722	 24	 0,0000000000	 True	 4,3750000000
Instancias\Spd_RF2_120_152_2275.txt	 24	 0,0000000000	 True	 4,1250000000	 24	 0,0000000000	 True	 4,1250000000	 23	 0,0000000000	 True	 4,2173914909
Instancias\Spd_RF2_120_152_2283.txt	 24	 0,0150000000	 True	 4,4166665077	 24	 0,0000000000	 True	 4,4166665077	 24	 0,0000000000	 True	 4,4583334923
Instancias\Spd_RF2_120_169_2291.txt	 19	 0,0000000000	 True	 4,3684210777	 19	 0,0000000000	 True	 4,3684210777	 19	 0,0000000000	 True	 4,4736843109
Instancias\Spd_RF2_120_169_2299.txt	 18	 0,0000000000	 True	 4,5555553436	 18	 0,0000000000	 True	 4,5555553436	 16	 0,0000000000	 True	 4,8125000000
Instancias\Spd_RF2_120_169_2307.txt	 17	 0,0000000000	 True	 4,5294117928	 17	 0,0000000000	 True	 4,5294117928	 17	 0,0150000000	 True	 4,3529410362
Instancias\Spd_RF2_120_169_2315.txt	 22	 0,0000000000	 True	 4,0454545021	 22	 0,0000000000	 True	 4,0000000000	 19	 0,0000000000	 True	 4,1578946114
Instancias\Spd_RF2_120_169_2323.txt	 21	 0,0000000000	 True	 4,3809523582	 21	 0,0000000000	 True	 4,3809523582	 17	 0,0000000000	 True	 4,7647056580
Instancias\Spd_RF2_120_185_2331.txt	 13	 0,0150000000	 True	 4,6923074722	 13	 0,0000000000	 True	 4,6153845787	 14	 0,0000000000	 True	 4,4285712242
Instancias\Spd_RF2_120_185_2339.txt	 15	 0,0000000000	 True	 4,4000000954	 15	 0,0000000000	 True	 4,4000000954	 13	 0,0000000000	 True	 4,6153845787
Instancias\Spd_RF2_120_185_2347.txt	 15	 0,0000000000	 True	 4,5333333015	 15	 0,0150000000	 True	 4,5333333015	 14	 0,0000000000	 True	 4,5000000000
Instancias\Spd_RF2_120_185_2355.txt	 13	 0,0000000000	 True	 4,5384616852	 13	 0,0000000000	 True	 4,4615383148	 11	 0,0000000000	 True	 4,7272725105
Instancias\Spd_RF2_120_185_2363.txt	 15	 0,0000000000	 True	 4,4000000954	 15	 0,0000000000	 True	 4,4000000954	 13	 0,0000000000	 True	 4,6923074722
Instancias\Spd_RF2_120_202_2371.txt	 11	 0,0000000000	 True	 4,4545454979	 11	 0,0000000000	 True	 4,4545454979	 11	 0,0000000000	 True	 3,9090909958
Instancias\Spd_RF2_120_202_2379.txt	 17	 0,0000000000	 True	 4,2941174507	 17	 0,0000000000	 True	 4,2941174507	 15	 0,0000000000	 True	 4,3333334923
Instancias\Spd_RF2_120_202_2387.txt	 13	 0,0000000000	 True	 4,4615383148	 13	 0,0150000000	 True	 4,4615383148	 11	 0,0000000000	 True	 4,5454545021
